timestamp,speed,temperature,density,pressure,sigma-B,ICME,Area
537,369,33442.0,4.1,1.12,1.6,0,40724
538,355,49539.0,4.0,1.01,1.6,0,40624
539,348,40979.0,3.6,0.87,0.9,0,41529
540,348,36823.0,3.4,0.82,1.3,0,40479
541,344,33539.0,3.4,0.8,0.8,0,41363
542,340,33293.0,3.3,0.76,0.8,0,40499
543,334,28752.0,2.7,0.6,0.5,0,41329
544,335,25087.0,2.6,0.58,0.6,0,40498
545,332,32054.0,2.8,0.62,0.4,0,41204
546,332,31192.0,2.8,0.62,0.4,0,40899
547,336,39719.0,3.4,0.77,0.8,0,41557
548,352,29575.0,3.8,0.94,1.0,0,41660
549,342,49312.0,4.5,1.05,1.8,0,41198
550,335,42530.0,4.2,0.94,1.2,0,41633
551,329,48588.0,4.5,0.97,0.5,0,41085
552,330,48777.0,4.9,1.07,1.0,0,41364
553,344,48313.0,5.7,1.35,1.4,0,39766
554,351,57704.0,6.3,1.55,2.6,0,39973
555,356,48566.0,6.3,1.6,1.8,0,38927
556,353,47218.0,5.7,1.42,1.5,0,38583
557,354,55812.0,6.0,1.5,2.0,0,38929
558,355,60208.0,6.6,1.66,3.0,0,38700
559,373,55341.0,7.9,2.2,4.6,0,38584
560,387,62901.0,10.0,3.0,1.3,0,38230
561,396,48719.0,13.6,4.27,2.7,0,38748
562,393,37150.0,11.7,3.61,1.0,1,39289
563,395,31210.0,10.3,3.21,2.0,1,39410
564,398,25323.0,8.8,2.79,1.1,1,39579
565,389,18454.0,9.7,2.94,0.9,1,39043
566,377,12225.0,8.5,2.42,1.1,1,39761
567,372,15887.0,11.2,3.1,0.7,1,39485
568,361,10982.0,9.6,2.5,1.8,1,40016
569,355,11983.0,7.6,1.92,1.7,1,40459
570,350,13550.0,7.0,1.71,0.6,1,40879
571,354,11120.0,5.8,1.45,1.4,1,40879
572,364,10191.0,4.3,1.14,0.4,1,40921
573,359,11913.0,5.0,1.29,0.8,1,40921
574,357,16814.0,6.1,1.55,0.8,1,41445
575,357,20255.0,6.1,1.55,0.9,1,41445
576,352,22576.0,7.4,1.83,2.0,1,38315
577,363,17852.0,7.5,1.98,2.5,1,38315
578,363,17420.0,5.9,1.55,0.4,1,38858
579,355,16086.0,6.8,1.71,0.3,1,38329
580,348,16437.0,6.5,1.57,0.4,1,37140
581,337,19586.0,8.6,1.95,0.7,1,37247
582,332,18414.0,10.7,2.36,0.4,1,36066
583,328,20206.0,10.6,2.28,0.5,1,36831
584,323,21364.0,9.0,1.88,1.0,1,37012
585,320,25651.0,8.9,1.82,1.3,1,35920
586,316,23532.0,6.8,1.36,0.7,1,35903
587,316,33512.0,5.9,1.18,0.5,1,36005
588,315,38038.0,5.3,1.05,0.5,1,36390
589,321,39616.0,4.4,0.91,0.4,0,36410
590,324,44877.0,5.0,1.05,0.7,0,36099
591,329,49711.0,6.1,1.32,0.6,0,36234
592,324,46432.0,5.7,1.2,0.9,0,36820
593,322,45404.0,7.2,1.49,1.2,0,37107
594,318,42436.0,7.9,1.6,1.2,0,37544
595,321,37237.0,7.3,1.5,0.8,0,36732
596,322,30781.0,7.0,1.45,0.4,0,37507
597,319,36324.0,7.1,1.45,1.2,0,36974
598,321,33613.0,7.7,1.59,1.1,0,37393
599,313,41578.0,9.2,1.8,2.0,0,37326
600,317,39067.0,9.0,1.81,1.2,0,37123
601,320,37269.0,8.9,1.82,2.2,0,36646
602,325,29916.0,8.7,1.84,0.5,0,36397
603,318,29503.0,8.4,1.7,0.4,0,36144
604,313,29821.0,8.5,1.67,1.0,0,35424
605,308,32993.0,8.5,1.61,2.4,0,34896
606,309,35370.0,8.4,1.6,0.7,0,35495
607,309,31726.0,8.4,1.6,1.0,0,34984
608,309,22684.0,7.0,1.34,1.0,0,34585
609,302,30441.0,6.6,1.2,1.8,0,35133
610,306,26778.0,7.3,1.37,1.0,0,34541
611,306,22792.0,6.7,1.25,0.5,0,34991
612,304,23101.0,6.4,1.18,0.9,0,34927
613,304,21267.0,6.2,1.15,0.6,0,35043
614,306,26413.0,6.5,1.22,0.6,0,34228
615,304,27365.0,6.5,1.2,0.8,0,34908
616,296,31312.0,6.1,1.07,1.2,0,35817
617,318,44504.0,9.9,2.0,1.5,0,35549
618,321,40080.0,11.7,2.41,2.1,0,35154
619,321,39411.0,11.1,2.29,1.7,0,36145
620,316,35298.0,11.0,2.2,1.0,0,36538
621,312,34687.0,10.6,2.06,1.1,0,36766
622,304,31534.0,9.8,1.81,0.8,0,37226
623,299,29958.0,9.4,1.68,1.2,0,37305
624,302,25267.0,9.1,1.66,0.7,0,36447
625,299,24110.0,8.6,1.54,1.5,0,36672
626,295,23535.0,8.7,1.51,1.4,0,35891
627,290,18203.0,8.3,1.4,0.9,0,35691
628,289,16507.0,8.5,1.42,1.2,0,35421
629,288,18445.0,9.5,1.58,1.0,0,35298
630,291,18949.0,9.4,1.59,2.0,0,35421
631,293,17085.0,9.5,1.63,1.2,0,35021
632,304,17227.0,6.4,1.18,1.7,0,35021
633,307,15296.0,3.9,0.74,0.6,0,34769
634,307,19065.0,4.8,0.9,0.5,0,34769
635,303,17580.0,5.1,0.94,0.6,0,34833
636,304,33117.0,4.8,0.89,2.8,0,34833
637,309,27045.0,4.0,0.76,1.3,0,34784
638,304,30723.0,4.6,0.85,2.0,0,34784
639,289,29977.0,5.6,0.94,1.0,0,34777
640,292,26135.0,5.5,0.94,1.2,0,34777
641,292,29903.0,5.2,0.89,2.0,0,35098
642,291,34529.0,5.0,0.85,2.7,0,35098
643,286,38880.0,5.6,0.92,1.2,0,34826
644,289,42906.0,5.4,0.9,1.2,0,34826
645,304,35645.0,6.9,1.28,1.3,0,34145
646,304,31984.0,5.5,1.02,1.8,0,34145
647,292,35476.0,5.5,0.94,2.6,0,32597
648,306,40147.0,7.1,1.33,1.7,0,34946
649,305,41577.0,6.3,1.17,0.9,0,233774
650,303,44917.0,7.0,1.29,2.9,0,34609
651,308,34798.0,6.1,1.16,3.4,0,34864
652,310,22463.0,5.9,1.13,1.5,0,34426
653,305,20241.0,4.9,0.91,1.6,0,34379
654,301,18959.0,4.5,0.82,1.0,0,35030
655,296,19877.0,4.5,0.79,0.7,0,34353
656,297,20410.0,4.7,0.83,0.7,0,35117
657,297,20423.0,6.6,1.16,1.0,0,34468
658,298,17411.0,7.6,1.35,1.3,0,34722
659,298,15274.0,7.5,1.33,0.7,0,34140
660,300,15211.0,7.4,1.33,1.4,0,34856
661,303,14035.0,6.9,1.27,0.8,0,34371
662,303,18061.0,7.5,1.38,0.4,0,35768
663,302,19701.0,7.1,1.3,0.6,0,35099
664,302,24027.0,10.6,1.93,0.4,0,35642
665,318,28322.0,20.0,4.04,1.3,0,36722
666,311,20518.0,25.3,4.89,1.1,0,36706
667,308,16221.0,24.8,4.71,0.8,0,37212
668,309,14130.0,21.8,4.16,0.9,0,48408
669,307,13816.0,21.0,3.96,1.5,0,38625
670,307,15705.0,25.2,4.75,2.5,0,37785
671,308,23031.0,18.3,3.47,3.9,0,38115
672,303,22065.0,15.5,2.85,1.2,0,38200
673,296,25297.0,19.2,3.36,1.6,0,38356
674,293,25003.0,17.6,3.02,1.5,0,38559
675,292,18063.0,16.8,2.86,2.6,0,38300
676,287,13325.0,13.4,2.21,0.9,0,37658
677,284,24612.0,13.6,2.19,2.1,0,37479
678,287,32518.0,14.8,2.44,1.5,0,37456
679,285,25276.0,14.2,2.31,3.3,0,37352
680,285,31345.0,15.4,2.5,1.4,0,37420
681,284,28934.0,15.3,2.47,2.7,0,36950
682,296,27880.0,14.0,2.45,2.7,0,37330
683,298,25652.0,14.7,2.61,1.5,0,36781
684,301,28925.0,16.0,2.9,2.6,0,37455
685,303,30789.0,14.1,2.59,2.8,0,36347
686,302,11123.0,9.6,1.75,1.6,0,36650
687,299,15399.0,11.0,1.97,0.9,0,36348
688,300,15881.0,6.9,1.24,1.5,0,36623
689,293,15710.0,7.7,1.32,0.9,0,37584
690,292,17329.0,10.6,1.81,1.8,0,38026
691,289,20362.0,8.9,1.49,3.1,0,37228
692,293,19947.0,8.6,1.48,0.9,0,37857
693,290,18178.0,9.3,1.56,1.2,0,37972
694,287,21261.0,8.4,1.38,1.5,0,38579
695,291,19555.0,7.9,1.34,1.0,0,37979
696,294,20003.0,8.7,1.5,1.3,0,37156
697,284,21927.0,7.9,1.16,2.2,0,37315
698,284,20705.0,5.7,0.84,0.6,0,37900
699,282,20122.0,7.1,1.02,1.5,0,37341
700,287,25087.0,6.7,1.0,1.5,0,36992
701,288,26022.0,4.4,0.66,1.6,0,36457
702,283,14656.0,4.7,0.7,0.5,0,36526
703,279,8830.0,4.8,0.71,0.5,0,35856
704,279,7160.0,4.7,0.71,0.5,0,35817
705,280,6060.0,4.5,0.7,0.5,0,36867
706,278,6378.0,5.7,0.87,0.6,0,36753
707,289,12308.0,4.7,0.71,1.3,0,37026
708,289,11519.0,4.0,0.61,0.5,0,36757
709,288,10842.0,4.9,0.75,0.5,0,36634
710,285,9879.0,5.3,0.79,1.2,0,36530
711,279,8419.0,6.1,0.88,1.3,0,37008
712,278,5513.0,6.8,0.97,0.4,0,37553
713,278,5302.0,7.3,1.04,0.4,0,38157
714,281,6216.0,6.8,1.0,0.6,0,38049
715,280,6407.0,6.4,0.92,0.4,0,37810
716,275,5763.0,6.5,0.92,1.0,0,38518
717,275,5164.0,7.3,1.05,0.3,0,39105
718,273,4524.0,6.2,0.89,0.3,0,38497
719,273,6745.0,8.2,1.16,1.1,0,38142
720,275,9722.0,11.0,1.54,0.8,0,37867
721,275,8567.0,12.4,1.72,0.6,0,38309
722,272,9637.0,15.3,2.13,0.4,0,37930
723,271,9834.0,15.7,2.13,1.0,0,38178
724,274,13024.0,16.0,2.29,1.6,0,107840
725,279,11476.0,20.4,3.43,0.6,0,107990
726,278,12644.0,18.4,2.93,0.8,0,108414
727,273,12556.0,15.1,2.35,0.3,0,109847
728,273,11245.0,15.6,2.29,0.5,0,109477
729,273,10710.0,15.6,2.21,0.3,0,109658
730,270,12150.0,15.8,2.33,0.6,0,109918
731,260,11550.0,12.9,1.64,1.2,0,110399
732,259,9042.0,10.0,1.25,0.6,0,112167
733,262,10842.0,9.4,1.19,1.0,0,111136
734,262,11658.0,10.7,1.33,1.2,0,111253
735,267,11538.0,17.6,2.23,1.0,0,109833
736,287,22913.0,41.6,6.07,2.1,0,108049
737,294,27512.0,62.9,9.73,2.6,0,108491
738,295,26797.0,76.4,11.9,3.5,0,107695
739,293,29677.0,45.7,6.71,7.1,0,106797
740,286,22118.0,33.3,4.59,1.6,0,106017
741,287,28947.0,40.2,5.66,2.4,0,105464
742,296,37854.0,50.6,7.64,3.4,0,105803
743,295,81733.0,22.1,3.39,4.1,0,105828
744,283,57960.0,24.3,3.42,2.3,0,107840
745,284,58893.0,14.4,2.09,1.6,0,107990
746,302,90149.0,12.6,2.2,6.0,0,108414
747,352,179551.0,10.3,2.37,6.1,0,109847
748,362,152226.0,13.8,3.32,4.1,0,109477
749,357,68509.0,17.5,3.95,4.9,0,109658
750,356,67380.0,15.7,3.55,6.8,0,109918
751,359,63474.0,10.8,2.5,1.3,0,110399
752,358,54636.0,13.4,3.03,1.0,0,112167
753,352,54840.0,10.4,2.29,2.5,0,111136
754,386,106646.0,5.2,1.44,3.1,0,111253
755,397,92247.0,4.3,1.28,1.5,0,109833
756,390,78271.0,4.7,1.34,1.7,0,108049
757,404,90993.0,5.6,1.7,1.8,0,108491
758,428,106356.0,5.0,1.7,5.8,0,107695
759,469,160216.0,4.8,1.98,1.6,0,106797
760,498,259647.0,5.2,2.56,3.2,0,106017
761,507,275384.0,5.5,2.93,2.7,0,105464
762,498,203733.0,4.1,1.94,2.7,0,105803
763,525,218676.0,4.7,2.41,4.4,0,105828
764,518,219700.0,4.4,2.22,2.5,0,105787
765,521,179831.0,3.9,1.98,2.1,0,106737
766,502,142147.0,3.8,1.81,2.1,0,105482
767,525,158111.0,3.9,2.03,4.2,0,105304
768,512,162508.0,3.9,1.96,2.2,0,103646
769,499,183488.0,4.2,2.09,1.2,0,104320
770,489,138513.0,4.5,2.15,0.7,0,103202
771,486,128401.0,4.4,1.94,1.1,0,103729
772,475,144402.0,5.0,2.06,1.5,0,103978
773,465,137072.0,4.9,1.93,2.3,0,103912
774,458,129359.0,4.3,1.65,1.5,0,102770
775,449,159532.0,4.3,1.6,0.7,0,102216
776,440,138841.0,4.7,1.67,3.7,0,102379
777,421,107016.0,7.2,2.32,3.7,0,104429
778,424,129220.0,6.1,1.99,1.6,0,103240
779,426,126407.0,5.3,1.76,3.2,0,104205
780,436,126857.0,4.8,1.69,1.2,0,105229
781,423,86461.0,4.2,1.36,1.3,0,104868
782,420,69912.0,3.1,0.99,1.1,0,104041
783,414,56366.0,2.4,0.73,1.1,0,104713
784,424,82058.0,3.3,1.07,1.8,0,104598
785,436,71829.0,3.2,1.08,2.8,0,103884
786,424,35702.0,2.3,0.73,0.9,0,103166
787,420,40282.0,2.0,0.63,0.7,0,101129
788,415,48003.0,1.8,0.56,0.4,0,101429
789,413,41846.0,1.5,0.46,0.7,0,100805
790,410,33365.0,1.2,0.37,0.4,0,100042
791,407,36456.0,1.2,0.36,0.5,0,99884
792,402,29651.0,1.0,0.3,0.9,0,99670
793,366,47078.0,2.0,0.48,1.2,0,99838
794,360,20056.0,1.4,0.33,0.4,0,99671
795,356,19045.0,1.6,0.36,0.3,0,98646
796,360,22829.0,1.9,0.44,0.4,0,97889
797,359,25371.0,1.9,0.43,0.1,0,97201
798,358,36868.0,2.1,0.48,0.8,0,96806
799,358,32885.0,2.2,0.5,0.4,0,96832
800,358,30632.0,2.0,0.46,0.3,0,95711
801,356,20729.0,1.5,0.34,0.4,0,96295
802,350,22715.0,1.8,0.39,0.5,0,95067
803,348,18738.0,1.7,0.37,0.3,0,96315
804,344,17151.0,1.4,0.3,0.3,0,96355
805,341,29175.0,1.2,0.26,0.1,0,95597
806,339,30434.0,1.9,0.39,0.1,0,96075
807,339,24991.0,1.9,0.39,0.3,0,94799
808,333,30888.0,2.9,0.57,0.5,0,94650
809,327,30974.0,3.3,0.62,0.7,0,93918
810,323,29217.0,3.2,0.59,1.1,0,94653
811,321,28115.0,3.0,0.55,0.5,0,93297
812,317,29548.0,3.4,0.61,0.3,0,92899
813,312,28752.0,3.5,0.61,0.6,0,92070
814,312,27285.0,3.3,0.57,1.1,0,91669
815,311,25425.0,3.2,0.55,0.7,0,89870
816,311,22027.0,2.6,0.44,1.2,0,89304
817,317,19820.0,2.9,0.51,0.4,0,88464
818,327,24797.0,3.4,0.65,1.8,0,88144
819,367,44841.0,6.6,1.62,1.1,0,87972
820,380,46600.0,7.3,1.88,1.7,0,87128
821,381,76474.0,12.2,3.19,2.5,0,87058
822,382,82371.0,14.4,3.76,2.7,0,85539
823,376,74850.0,14.5,3.6,4.2,0,85824
824,383,63662.0,17.0,4.3,2.7,0,86541
825,385,58999.0,17.0,4.33,2.4,0,85036
826,376,40260.0,10.7,2.65,4.4,0,84806
827,365,51603.0,4.5,1.08,2.0,0,84472
828,368,85220.0,5.8,1.48,3.8,0,82835
829,375,132919.0,6.5,1.86,4.5,1,83903
830,413,97959.0,8.6,2.94,3.2,1,83437
831,413,91969.0,12.2,4.27,4.5,1,83452
832,413,92051.0,17.0,6.02,4.6,1,83046
833,413,89361.0,25.0,8.46,3.2,1,82083
834,413,69064.0,27.7,8.84,1.6,1,81479
835,415,65958.0,26.4,8.2,5.0,1,80358
836,445,70220.0,19.2,7.06,8.1,1,78953
837,472,236224.0,13.9,6.04,8.6,0,78594
838,518,520379.0,9.1,5.53,7.6,0,78202
839,557,577262.0,9.8,6.6,6.1,0,77679
840,573,514322.0,8.2,5.4,6.2,0,75582
841,594,536418.0,7.4,5.02,6.1,0,73754
842,580,591907.0,7.0,4.83,6.9,0,73754
843,583,578461.0,5.9,4.17,7.0,0,64036
844,578,389097.0,4.2,2.89,4.3,0,63510
845,624,214274.0,2.6,2.12,3.8,0,62978
846,647,177734.0,2.1,1.74,2.9,0,63366
847,635,142678.0,2.0,1.56,2.6,0,63369
848,608,167502.0,2.3,1.69,2.0,0,63852
849,604,142540.0,2.3,1.61,1.8,0,64894
850,617,137477.0,2.6,1.85,2.8,0,63943
851,617,140872.0,2.7,1.92,2.4,0,64356
852,624,130878.0,2.2,1.63,2.4,0,64057
853,600,116871.0,2.1,1.43,1.6,0,64949
854,606,122415.0,2.2,1.54,2.0,0,63425
855,609,119791.0,2.1,1.5,2.2,0,63538
856,612,123069.0,2.2,1.58,2.5,0,65044
857,600,130660.0,2.2,1.52,1.6,0,65589
858,598,97406.0,2.3,1.54,1.8,0,65984
859,590,99408.0,2.1,1.38,1.3,0,67596
860,586,97752.0,2.1,1.36,2.2,0,67616
861,590,87916.0,2.1,1.39,2.6,0,68235
862,581,109736.0,1.9,1.27,2.8,0,68427
863,569,141242.0,2.1,1.34,2.0,0,68463
864,557,108467.0,2.0,1.21,0.7,0,64298
865,562,105339.0,2.0,1.23,1.4,0,64298
866,564,98994.0,2.0,1.22,2.2,0,64117
867,562,115112.0,1.8,1.11,1.3,0,64036
868,568,116891.0,1.8,1.14,1.5,0,63510
869,564,108938.0,1.9,1.18,2.4,0,62978
870,556,102716.0,1.9,1.14,2.6,0,63366
871,547,93927.0,1.9,1.1,2.4,0,63369
872,535,86001.0,1.9,1.05,1.5,0,63852
873,540,82792.0,1.8,1.02,1.9,0,64894
874,541,108915.0,2.0,1.16,1.9,0,63943
875,542,95310.0,2.0,1.15,1.7,0,64356
876,525,100344.0,1.9,1.03,1.7,0,64057
877,532,105830.0,2.0,1.12,2.2,0,64949
878,536,117159.0,2.1,1.2,2.1,0,63425
879,541,108643.0,2.2,1.25,2.1,0,63538
880,546,87102.0,2.1,1.21,1.1,0,65044
881,544,87096.0,2.2,1.25,0.8,0,65589
882,540,93142.0,2.2,1.23,1.2,0,65984
883,538,89803.0,2.4,1.33,2.5,0,67596
884,528,107467.0,2.2,1.18,2.0,0,67616
885,532,116018.0,2.4,1.33,2.0,0,68235
886,513,99848.0,2.2,1.13,1.6,0,68427
887,514,99561.0,2.2,1.11,2.0,0,68463
888,520,89869.0,2.0,1.05,1.8,0,69191
889,543,83285.0,1.9,1.08,2.2,0,69167
890,510,71697.0,1.8,0.91,1.2,0,68804
891,477,49322.0,1.4,0.6,0.8,0,68824
892,468,46813.0,1.4,0.57,0.7,0,69840
893,469,41741.0,1.4,0.58,0.9,0,70225
894,463,46379.0,1.4,0.58,0.7,0,70912
895,453,34858.0,1.3,0.5,0.5,0,71317
896,449,33135.0,1.2,0.46,0.8,0,71084
897,446,36201.0,1.2,0.47,1.0,0,71929
898,447,44598.0,1.3,0.49,1.3,0,71220
899,459,61084.0,1.6,0.66,1.0,0,70824
900,463,84204.0,1.9,0.81,1.5,0,70906
901,456,72058.0,1.5,0.62,1.7,0,72497
902,463,66110.0,1.6,0.67,1.2,0,72526
903,458,54857.0,1.6,0.65,1.0,0,73524
904,462,51634.0,1.6,0.66,1.3,0,73561
905,447,46785.0,1.2,0.48,1.5,0,73278
906,462,38996.0,1.6,0.68,2.0,0,73966
907,448,45166.0,1.7,0.68,1.2,0,75566
908,446,42379.0,1.8,0.72,1.7,0,75868
909,444,42060.0,1.8,0.71,1.7,0,75750
910,444,45031.0,1.6,0.63,0.8,0,76977
911,433,89543.0,1.9,0.71,1.5,0,77146
912,434,75757.0,2.1,0.79,1.6,0,77726
913,437,83766.0,2.4,0.92,1.4,0,78406
914,442,60370.0,2.4,0.94,2.2,0,85926
915,448,54588.0,2.3,0.92,1.6,0,78888
916,444,52743.0,2.2,0.87,1.1,0,79788
917,437,58794.0,2.4,0.92,1.5,0,79806
918,424,97189.0,2.8,1.01,0.8,0,79864
919,432,75828.0,3.1,1.16,1.6,0,78583
920,430,74797.0,3.2,1.18,1.5,0,80320
921,428,70152.0,3.3,1.21,1.5,0,80567
922,429,73382.0,3.3,1.21,1.4,0,80912
923,426,58111.0,3.9,1.42,1.9,0,79152
924,427,68623.0,3.8,1.39,1.3,0,79084
925,426,48887.0,3.1,1.13,0.8,0,79292
926,426,54453.0,3.3,1.2,0.8,0,81019
927,417,53859.0,3.4,1.18,1.1,0,82545
928,417,85417.0,3.7,1.28,2.1,0,82174
929,421,82549.0,3.6,1.26,0.9,0,81076
930,419,71455.0,3.7,1.26,1.8,0,80996
931,416,75890.0,3.7,1.24,1.7,0,80681
932,407,88219.0,4.0,1.3,2.0,0,79840
933,407,83066.0,3.8,1.23,1.3,0,78762
934,412,73356.0,3.5,1.13,1.8,0,79028
935,404,75671.0,3.2,1.0,1.7,0,79840
936,407,69405.0,3.2,1.0,1.1,0,80139
937,396,82837.0,3.3,0.99,1.3,0,80821
938,398,65580.0,2.9,0.88,0.8,0,80486
939,391,60633.0,3.0,0.87,1.1,0,81967
940,378,59028.0,3.6,0.96,2.0,0,81171
941,378,25941.0,2.9,0.77,0.8,0,81133
942,375,26589.0,3.0,0.79,1.1,0,81205
943,372,29371.0,3.2,0.83,1.2,0,81042
944,370,33434.0,3.3,0.85,0.8,0,80565
945,368,32907.0,3.3,0.84,2.4,0,80650
946,373,29679.0,3.0,0.78,0.5,0,80203
947,369,30903.0,3.2,0.81,1.0,0,79866
948,371,38653.0,3.2,0.82,1.8,0,80076
949,360,54905.0,2.9,0.72,1.3,0,81816
950,352,59166.0,2.7,0.65,0.8,0,80324
951,351,50526.0,2.4,0.57,1.0,0,80839
952,350,43665.0,2.1,0.49,0.8,0,80202
953,351,26023.0,1.7,0.42,0.5,0,82089
954,346,27976.0,1.6,0.38,0.4,0,81471
955,343,22810.0,1.4,0.33,0.8,0,84279
956,341,21788.0,1.3,0.3,0.4,0,84119
957,343,22638.0,1.1,0.26,1.4,0,84673
958,344,25868.68,1.5,0.39,0.3,0,84977
959,344,29841.94,2.54,0.69,0.4,0,84056
960,344,31590.97,4.01,1.1,0.5,0,84699
961,350,28149.0,5.7,1.58,1.3,0,83927
962,360,22438.0,7.4,2.05,1.2,0,84426
963,364,29270.0,8.91,2.46,1.9,0,83578
964,367,28927.0,10.0,2.76,2.1,0,82348
965,370,22356.0,10.47,2.88,1.5,0,82635
966,369,29959.0,10.1,2.77,2.1,0,81837
967,369,30236.0,8.7,2.37,4.9,0,81707
968,368,41126.0,6.6,1.79,1.7,0,83431
969,372,63752.0,5.2,1.44,3.7,0,82777
970,369,80017.0,3.3,0.9,5.3,0,82546
971,370,86960.0,3.3,0.9,4.3,0,81751
972,372,99239.0,3.8,1.05,4.5,0,82172
973,375,116233.0,4.3,1.21,3.3,0,82756
974,376,98449.0,5.3,1.5,2.5,0,88456
975,389,139416.0,4.6,1.39,3.1,0,82948
976,397,130138.0,3.9,1.23,2.7,0,85215
977,405,202680.0,3.7,1.21,0.5,0,83937
978,410,162854.0,3.4,1.14,2.1,0,85451
979,405,124863.0,3.5,1.05,1.0,0,83667
980,402,123409.0,3.2,0.97,1.6,0,84380
981,393,108159.0,2.6,0.75,2.8,0,86391
982,383,119621.0,2.9,0.85,1.4,0,85668
983,372,88769.0,2.2,0.58,1.8,0,82986
984,376,110070.0,2.8,0.74,1.7,0,80300
985,366,94214.0,3.1,0.83,1.2,0,80605
986,355,98657.0,3.4,0.78,2.8,0,81577
987,357,79574.0,3.9,0.99,0.9,0,81098
988,347,60092.0,3.8,0.81,0.8,0,81873
989,350,61855.0,4.2,0.89,0.7,0,80639
990,355,63552.0,4.3,0.93,1.3,0,82303
991,361,75384.0,4.9,1.1,0.8,0,81749
992,349,81429.0,5.1,1.08,1.4,0,80613
993,351,80068.0,5.3,1.14,1.8,0,80745
994,353,78832.0,5.9,1.28,2.9,0,80780
995,347,74974.0,6.1,1.28,2.6,0,82036
996,358,68721.0,6.7,1.49,2.3,0,81840
997,352,57656.0,5.5,1.18,2.8,0,83569
998,365,64705.0,6.8,1.56,1.6,0,82286
999,365,63444.0,6.9,1.58,1.6,0,83392
1000,374,61023.0,6.9,1.66,1.6,0,83183
1001,359,54536.0,5.7,1.27,2.5,0,84401
1002,364,54304.0,6.1,1.42,3.4,0,85236
1003,374,73475.0,7.4,1.8,4.7,0,84624
1004,398,94536.0,6.9,2.1,2.3,0,84450
1005,417,102578.0,8.2,2.7,2.6,0,84657
1006,422,99210.0,7.4,2.47,2.6,0,85369
1007,416,80206.0,6.8,2.19,1.4,0,83248
1008,425,98345.0,6.9,2.42,1.8,0,83974
1009,432,104300.0,6.9,2.54,2.5,0,83669
1010,433,99476.0,6.7,2.46,1.9,0,84468
1011,428,96766.0,6.8,2.42,1.6,0,85143
1012,424,99043.0,6.5,2.26,1.9,0,85952
1013,429,103282.0,5.9,2.1,2.1,0,87253
1014,425,91280.0,5.7,1.95,2.5,0,87233
1015,424,99764.0,5.2,1.77,1.4,0,87139
1016,423,92416.0,4.6,1.59,1.6,0,88732
1017,412,75292.0,5.0,1.58,1.7,0,89305
1018,408,83546.0,5.2,1.58,2.0,0,89529
1019,402,85880.0,5.2,1.52,2.0,0,88545
1020,401,87234.0,5.5,1.59,0.8,0,89213
1021,395,84709.0,5.3,1.49,1.2,0,87872
1022,391,74746.0,4.9,1.35,1.8,0,88976
1023,384,58836.0,4.1,1.08,2.0,0,89696
1024,383,59662.0,3.9,1.04,1.7,0,89049
1025,376,48589.0,3.2,0.82,1.6,0,88489
1026,380,59850.0,3.6,0.95,1.0,0,88931
1027,371,36939.0,2.6,0.65,0.9,0,88372
1028,373,33413.0,2.8,0.7,0.6,0,88490
1029,371,26476.0,2.7,0.68,0.7,0,107243
1030,368,27269.0,2.9,0.72,0.2,0,92767
1031,372,33838.0,3.4,0.87,0.4,0,94358
1032,375,48870.0,4.0,1.03,0.9,0,94517
1033,372,46829.0,4.2,1.07,1.1,0,93246
1034,373,48624.0,4.2,1.07,1.0,0,92773
1035,370,54162.0,5.0,1.26,0.8,0,92300
1036,368,35210.0,4.9,1.22,1.0,0,92474
1037,361,31618.0,5.5,1.32,1.0,0,92790
1038,358,29458.0,5.5,1.3,1.2,0,92267
1039,356,32522.0,5.3,1.25,1.3,0,90014
1040,352,33530.0,5.2,1.21,0.8,0,91145
1041,350,28526.0,5.7,1.27,1.9,0,89577
1042,343,26278.0,6.0,1.27,0.5,0,87894
1043,350,30912.0,7.2,1.6,1.6,0,93211
1044,354,30874.0,8.0,1.79,1.1,0,88541
1045,355,31836.0,8.9,2.02,1.1,0,90122
1046,353,27111.0,9.5,2.14,0.9,0,138760
1047,347,28676.0,10.4,2.24,1.5,0,90017
1048,344,20640.0,12.0,2.49,2.0,0,90098
1049,337,17989.0,11.8,2.3,1.3,0,89489
1050,335,17984.0,12.1,2.3,0.3,0,90169
1051,334,17717.0,13.4,2.54,1.0,0,90872
1052,331,16518.0,13.5,2.53,1.6,0,89157
1053,327,15904.0,11.4,2.1,1.0,0,89861
1054,323,19131.0,9.7,1.76,1.1,0,89159
1055,320,20219.0,9.1,1.61,1.9,0,89144
1056,316,19830.0,8.2,1.43,1.7,0,90064
1057,315,19197.0,8.1,1.41,1.5,0,90822
1058,309,19850.0,7.7,1.3,1.2,0,91138
1059,304,20802.0,7.4,1.22,0.7,0,91840
1060,306,19182.0,6.3,1.05,0.9,0,92817
1061,310,21553.0,6.9,1.18,1.0,0,94198
1062,314,21729.0,5.4,0.96,1.2,0,93715
1063,309,38192.0,4.6,0.82,3.4,0,143716
1064,307,68372.0,5.2,0.95,1.6,0,93752
1065,307,47213.0,5.7,1.02,1.0,0,92941
1066,312,45489.0,6.1,1.12,1.5,0,92051
1067,313,42838.0,6.3,1.17,1.4,0,92111
1068,313,42403.0,6.5,1.2,1.4,0,92758
1069,310,38785.0,6.4,1.14,1.1,0,91649
1070,307,40880.0,6.8,1.19,0.8,0,91998
